ETBL_ID;TERR_GENRE;TERR_ZONE_ID;TERR_ZONE_NOM_FR;TERR_ZONE_NOM_EN;TERR_ZONE_GENRE_ID;TERR_ZONE_GENRE_FR;TERR_ZONE_GENRE_EN
14510108;principal;3414;Charlevoix;Charlevoix;81;Région;Area
14510108;principal;3406;Québec;Quebec;75;Province;Province
14510472;principal;23480;La Pêche;La Pêche;91;Ville;City
14510472;principal;3434;Outaouais;Outaouais;81;Région;Area
14510472;principal;3406;Québec;Quebec;75;Province;Province
14510565;principal;23148;Essipit;Essipit;91;Ville;City
14510565;principal;380370789;Tadoussac;Tadoussac;87;Sous-région;Sub-area
14510565;principal;3440;Manicouagan;Manicouagan;81;Région;Area
14510565;principal;3406;Québec;Quebec;75;Province;Province
14516732;principal;22156;Plaisance;Plaisance;91;Ville;City
14516732;principal;3434;Outaouais;Outaouais;81;Région;Area
14516732;principal;3406;Québec;Quebec;75;Province;Province
14525692;principal;22044;Notre-Dame-des-Bois;Notre-Dame-des-Bois;91;Ville;City
14525692;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
14525692;principal;3406;Québec;Quebec;75;Province;Province
14590839;principal;288838131;Île du Havre Aubert;Île du Havre Aubert;432971;Quartier / secteur;District / Area
14590839;principal;288838062;Les Îles-de-la-Madeleine;Les Îles-de-la-Madeleine;91;Ville;City
14590839;principal;3408;Îles-de-la-Madeleine;Îles-de-la-Madeleine;81;Région;Area
14590839;principal;3406;Québec;Quebec;75;Province;Province
14638419;principal;529106;Centre-ville - Haute-Ville;Downtown - Upper Town;432971;Quartier / secteur;District / Area
14638419;principal;127375292;Arrondissement de La Cité - Limoilou;Borough of La Cité - Limoilou;432971;Quartier / secteur;District / Area
14638419;principal;22218;Québec;Québec City;91;Ville;City
14638419;principal;528997;Agglomération de Québec;Québec City Agglomeration;87;Sous-région;Sub-area
14638419;principal;3416;Québec;Québec City and Area;81;Région;Area
14638419;principal;3406;Québec;Quebec;75;Province;Province
14691862;principal;22742;Baie-Saint-Paul;Baie-Saint-Paul;91;Ville;City
14691862;principal;3414;Charlevoix;Charlevoix;81;Région;Area
14691862;principal;3406;Québec;Quebec;75;Province;Province
14691969;principal;22838;Boischatel;Boischatel;91;Ville;City
14691969;principal;433417;Côte-de-Beaupré;Côte-de-Beaupré;87;Sous-région;Sub-area
14691969;principal;3416;Québec;Québec City and Area;81;Région;Area
14691969;principal;3406;Québec;Quebec;75;Province;Province
14692127;principal;22242;Rigaud;Rigaud;91;Ville;City
14692127;principal;3426;Montérégie;Montérégie;81;Région;Area
14692127;principal;3406;Québec;Quebec;75;Province;Province
14692358;principal;432973;Centre-ville;Downtown;432971;Quartier / secteur;District / Area
14692358;principal;21950;Montréal;Montréal;91;Ville;City
14692358;principal;3432;Montréal;Montréal;81;Région;Area
14692358;principal;3406;Québec;Quebec;75;Province;Province
14692774;principal;23334;Kamouraska;Kamouraska;91;Ville;City
14692774;principal;380359935;Kamouraska;Kamouraska;87;Sous-région;Sub-area
14692774;principal;3412;Bas-Saint-Laurent;Bas-Saint-Laurent;81;Région;Area
14692774;principal;3406;Québec;Quebec;75;Province;Province
14694477;principal;288838176;Île du Cap aux Meules;Île du Cap aux Meules;432971;Quartier / secteur;District / Area
14694477;principal;288838062;Les Îles-de-la-Madeleine;Les Îles-de-la-Madeleine;91;Ville;City
14694477;principal;3408;Îles-de-la-Madeleine;Îles-de-la-Madeleine;81;Région;Area
14694477;principal;3406;Québec;Quebec;75;Province;Province
14696165;principal;288838176;Île du Cap aux Meules;Île du Cap aux Meules;432971;Quartier / secteur;District / Area
14696165;principal;288838062;Les Îles-de-la-Madeleine;Les Îles-de-la-Madeleine;91;Ville;City
14696165;principal;3408;Îles-de-la-Madeleine;Îles-de-la-Madeleine;81;Région;Area
14696165;principal;3406;Québec;Quebec;75;Province;Province
14760025;principal;22776;Beauceville;Beauceville;91;Ville;City
14760025;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
14760025;principal;3406;Québec;Quebec;75;Province;Province
14792024;principal;22514;Laval;Laval;91;Ville;City
14792024;principal;3418;Laval;Laval;81;Région;Area
14792024;principal;3406;Québec;Quebec;75;Province;Province
14792349;principal;22722;Austin;Austin;91;Ville;City
14792349;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
14792349;principal;3406;Québec;Quebec;75;Province;Province
14793178;principal;22546;Les Escoumins;Les Escoumins;91;Ville;City
14793178;principal;380370789;Tadoussac;Tadoussac;87;Sous-région;Sub-area
14793178;principal;3440;Manicouagan;Manicouagan;81;Région;Area
14793178;principal;3406;Québec;Quebec;75;Province;Province
14834606;principal;22514;Laval;Laval;91;Ville;City
14834606;principal;3418;Laval;Laval;81;Région;Area
14834606;principal;3406;Québec;Quebec;75;Province;Province
14835049;principal;23302;Hull;Hull;432971;Quartier / secteur;District / Area
14835049;principal;129053474;Gatineau;Gatineau;91;Ville;City
14835049;principal;3434;Outaouais;Outaouais;81;Région;Area
14835049;principal;3406;Québec;Quebec;75;Province;Province
14886352;principal;21736;Saint-Augustin;Saint-Augustin;91;Ville;City
14886352;principal;380370360;Côte-Nord-du-Golfe-du-Saint-Laurent;Côte-Nord-du-Golfe-du-Saint-Laurent;87;Sous-région;Sub-area
14886352;principal;3442;Duplessis;Duplessis;81;Région;Area
14886352;principal;3406;Québec;Quebec;75;Province;Province
14917613;principal;23044;Côte-Nord-du-Golfe-du-Saint-Laurent;Côte-Nord-du-Golfe-du-Saint-Laurent;91;Ville;City
14917613;principal;380370360;Côte-Nord-du-Golfe-du-Saint-Laurent;Côte-Nord-du-Golfe-du-Saint-Laurent;87;Sous-région;Sub-area
14917613;principal;3442;Duplessis;Duplessis;81;Région;Area
14917613;principal;3406;Québec;Quebec;75;Province;Province
14918092;principal;292119698;Est;East;432971;Quartier / secteur;District / Area
14918092;principal;21950;Montréal;Montréal;91;Ville;City
14918092;principal;3432;Montréal;Montréal;81;Région;Area
14918092;principal;3406;Québec;Quebec;75;Province;Province
14940423;principal;22742;Baie-Saint-Paul;Baie-Saint-Paul;91;Ville;City
14940423;principal;3414;Charlevoix;Charlevoix;81;Région;Area
14940423;principal;3406;Québec;Quebec;75;Province;Province
14940684;principal;292119712;Le Village;The Village;432971;Quartier / secteur;District / Area
14940684;principal;21950;Montréal;Montréal;91;Ville;City
14940684;principal;3432;Montréal;Montréal;81;Région;Area
14940684;principal;3406;Québec;Quebec;75;Province;Province
14954632;principal;22852;Boucherville;Boucherville;91;Ville;City
14954632;principal;3426;Montérégie;Montérégie;81;Région;Area
14954632;principal;3406;Québec;Quebec;75;Province;Province
15065516;principal;129323324;Arrondissement du Mont-Bellevue;Borough of Mont-Bellevue;432971;Quartier / secteur;District / Area
15065516;principal;20310;Sherbrooke;Sherbrooke;91;Ville;City
15065516;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
15065516;principal;3406;Québec;Quebec;75;Province;Province
15101175;principal;22728;Ayer's Cliff;Ayer's Cliff;91;Ville;City
15101175;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
15101175;principal;3406;Québec;Quebec;75;Province;Province
15101576;principal;288838176;Île du Cap aux Meules;Île du Cap aux Meules;432971;Quartier / secteur;District / Area
15101576;principal;288838062;Les Îles-de-la-Madeleine;Les Îles-de-la-Madeleine;91;Ville;City
15101576;principal;3408;Îles-de-la-Madeleine;Îles-de-la-Madeleine;81;Région;Area
15101576;principal;3406;Québec;Quebec;75;Province;Province
15157401;principal;23074;Disraeli;Disraeli;91;Ville;City
15157401;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
15157401;principal;3406;Québec;Quebec;75;Province;Province
15158771;principal;283740335;Secteur Shawinigan;Sector of Shawinigan;432971;Quartier / secteur;District / Area
15158771;principal;20860;Shawinigan;Shawinigan;91;Ville;City
15158771;principal;3422;Mauricie;Mauricie;81;Région;Area
15158771;principal;3406;Québec;Quebec;75;Province;Province
15159407;principal;529106;Centre-ville - Haute-Ville;Downtown - Upper Town;432971;Quartier / secteur;District / Area
15159407;principal;127375292;Arrondissement de La Cité - Limoilou;Borough of La Cité - Limoilou;432971;Quartier / secteur;District / Area
15159407;principal;22218;Québec;Québec City;91;Ville;City
15159407;principal;528997;Agglomération de Québec;Québec City Agglomeration;87;Sous-région;Sub-area
15159407;principal;3416;Québec;Québec City and Area;81;Région;Area
15159407;principal;3406;Québec;Quebec;75;Province;Province
15180690;principal;21800;Mandeville;Mandeville;91;Ville;City
15180690;principal;3428;Lanaudière;Lanaudière;81;Région;Area
15180690;principal;3406;Québec;Quebec;75;Province;Province
15323917;principal;283740848;Grand-Mère;Grand-Mère;432971;Quartier / secteur;District / Area
15323917;principal;20860;Shawinigan;Shawinigan;91;Ville;City
15323917;principal;3422;Mauricie;Mauricie;81;Région;Area
15323917;principal;3406;Québec;Quebec;75;Province;Province
15603744;principal;20668;Sainte-Famille;Sainte-Famille;91;Ville;City
15603744;principal;433412;Île d'Orléans;Île d'Orléans;87;Sous-région;Sub-area
15603744;principal;3416;Québec;Québec City and Area;81;Région;Area
15603744;principal;3406;Québec;Quebec;75;Province;Province
15603950;principal;20484;Waterloo;Waterloo;91;Ville;City
15603950;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
15603950;principal;3406;Québec;Quebec;75;Province;Province
15612417;principal;22654;Mayo;Mayo;91;Ville;City
15612417;principal;3434;Outaouais;Outaouais;81;Région;Area
15612417;principal;3406;Québec;Quebec;75;Province;Province
15613947;principal;292119693;Saint-Laurent - Notre-Dame-de-Grâce;Saint-Laurent - Notre-Dame-de-Grâce;432971;Quartier / secteur;District / Area
15613947;principal;21950;Montréal;Montréal;91;Ville;City
15613947;principal;3432;Montréal;Montréal;81;Région;Area
15613947;principal;3406;Québec;Quebec;75;Province;Province
15613947;applicable;292119395;Aéroport;Airport;87;Sous-région;Sub-area
15613947;applicable;3432;Montréal;Montréal;81;Région;Area
15613947;applicable;3406;Québec;Quebec;75;Province;Province
15633129;principal;21860;Saint-David-de-Falardeau;Saint-David-de-Falardeau;91;Ville;City
15633129;principal;3438;Saguenay-Lac-Saint-Jean;Saguenay-Lac-Saint-Jean;81;Région;Area
15633129;principal;3406;Québec;Quebec;75;Province;Province
15696367;principal;22134;Petite-Rivière-Saint-François;Petite-Rivière-Saint-François;91;Ville;City
15696367;principal;3414;Charlevoix;Charlevoix;81;Région;Area
15696367;principal;3406;Québec;Quebec;75;Province;Province
15698646;principal;23456;La Macaza;La Macaza;91;Ville;City
15698646;principal;3430;Laurentides;Laurentides;81;Région;Area
15698646;principal;3406;Québec;Quebec;75;Province;Province
15710347;principal;22920;Cap-à-l'Aigle;Cap-à-l'Aigle;432971;Quartier / secteur;District / Area
15710347;principal;5276106;La Malbaie;La Malbaie;91;Ville;City
15710347;principal;3414;Charlevoix;Charlevoix;81;Région;Area
15710347;principal;3406;Québec;Quebec;75;Province;Province
15711303;principal;21180;Saint-Venant-de-Paquette;Saint-Venant-de-Paquette;91;Ville;City
15711303;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
15711303;principal;3406;Québec;Quebec;75;Province;Province
15711655;principal;20896;Saint-Malo;Saint-Malo;91;Ville;City
15711655;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
15711655;principal;3406;Québec;Quebec;75;Province;Province
15717652;principal;21240;Saint-Faustin-Lac-Carré;Saint-Faustin-Lac-Carré;91;Ville;City
15717652;principal;3430;Laurentides;Laurentides;81;Région;Area
15717652;principal;3406;Québec;Quebec;75;Province;Province
15717892;principal;20434;Val-des-Lacs;Val-des-Lacs;91;Ville;City
15717892;principal;3430;Laurentides;Laurentides;81;Région;Area
15717892;principal;3406;Québec;Quebec;75;Province;Province
15718528;principal;22602;Magog;Magog;91;Ville;City
15718528;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
15718528;principal;3406;Québec;Quebec;75;Province;Province
15718549;principal;21254;Saint-François-de-l'Île-d'Orléans;Saint-François-de-l'Île-d'Orléans;91;Ville;City
15718549;principal;433412;Île d'Orléans;Île d'Orléans;87;Sous-région;Sub-area
15718549;principal;3416;Québec;Québec City and Area;81;Région;Area
15718549;principal;3406;Québec;Quebec;75;Province;Province
15776938;principal;20454;Venise-en-Québec;Venise-en-Québec;91;Ville;City
15776938;principal;3426;Montérégie;Montérégie;81;Région;Area
15776938;principal;3406;Québec;Quebec;75;Province;Province
15776996;principal;292119712;Le Village;The Village;432971;Quartier / secteur;District / Area
15776996;principal;21950;Montréal;Montréal;91;Ville;City
15776996;principal;3432;Montréal;Montréal;81;Région;Area
15776996;principal;3406;Québec;Quebec;75;Province;Province
15777366;principal;21094;Saint-Sauveur;Saint-Sauveur;91;Ville;City
15777366;principal;3430;Laurentides;Laurentides;81;Région;Area
15777366;principal;3406;Québec;Quebec;75;Province;Province
15777526;principal;20728;Sainte-Luce;Sainte-Luce;91;Ville;City
15777526;principal;380359946;La Mitis;La Mitis;87;Sous-région;Sub-area
15777526;principal;3412;Bas-Saint-Laurent;Bas-Saint-Laurent;81;Région;Area
15777526;principal;3406;Québec;Quebec;75;Province;Province
15845116;principal;22844;Bonaventure;Bonaventure;91;Ville;City
15845116;principal;3410;Gaspésie;Gaspésie;81;Région;Area
15845116;principal;3406;Québec;Quebec;75;Province;Province
16329445;principal;22920;Cap-à-l'Aigle;Cap-à-l'Aigle;432971;Quartier / secteur;District / Area
16329445;principal;5276106;La Malbaie;La Malbaie;91;Ville;City
16329445;principal;3414;Charlevoix;Charlevoix;81;Région;Area
16329445;principal;3406;Québec;Quebec;75;Province;Province
16351036;principal;21716;Saint-Antoine-de-l'Isle-aux-Grues;Saint-Antoine-de-l'Isle-aux-Grues;91;Ville;City
16351036;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
16351036;principal;3406;Québec;Quebec;75;Province;Province
16439399;principal;22646;Matane;Matane;91;Ville;City
16439399;principal;3410;Gaspésie;Gaspésie;81;Région;Area
16439399;principal;3406;Québec;Quebec;75;Province;Province
16439579;principal;22064;Notre-Dame-du-Mont-Carmel;Notre-Dame-du-Mont-Carmel;91;Ville;City
16439579;principal;3422;Mauricie;Mauricie;81;Région;Area
16439579;principal;3406;Québec;Quebec;75;Province;Province
16484405;principal;130912639;Pointe-au-Pic;Pointe-au-Pic;432971;Quartier / secteur;District / Area
16484405;principal;5276106;La Malbaie;La Malbaie;91;Ville;City
16484405;principal;3414;Charlevoix;Charlevoix;81;Région;Area
16484405;principal;3406;Québec;Quebec;75;Province;Province
16489589;principal;257422233;Cap-des-Rosiers;Cap-des-Rosiers;432971;Quartier / secteur;District / Area
16489589;principal;23196;Gaspé;Gaspé;91;Ville;City
16489589;principal;3410;Gaspésie;Gaspésie;81;Région;Area
16489589;principal;3406;Québec;Quebec;75;Province;Province
16555421;principal;21060;Saint-Raymond;Saint-Raymond;91;Ville;City
16555421;principal;433431;Portneuf;Portneuf;87;Sous-région;Sub-area
16555421;principal;3416;Québec;Québec City and Area;81;Région;Area
16555421;principal;3406;Québec;Quebec;75;Province;Province
16559642;principal;20670;Sainte-Flavie;Sainte-Flavie;91;Ville;City
16559642;principal;3410;Gaspésie;Gaspésie;81;Région;Area
16559642;principal;3406;Québec;Quebec;75;Province;Province
16582800;principal;20430;Secteur Val-d'Or;Sector of Val-d'Or;432971;Quartier / secteur;District / Area
16582800;principal;287410632;Val-d'Or;Val-d'Or;91;Ville;City
16582800;principal;3436;Abitibi-Témiscamingue;Abitibi-Témiscamingue;81;Région;Area
16582800;principal;3406;Québec;Quebec;75;Province;Province
16583070;principal;22514;Laval;Laval;91;Ville;City
16583070;principal;3418;Laval;Laval;81;Région;Area
16583070;principal;3406;Québec;Quebec;75;Province;Province
16583348;principal;21296;Saint-Gabriel-de-Rimouski;Saint-Gabriel-de-Rimouski;91;Ville;City
16583348;principal;380359946;La Mitis;La Mitis;87;Sous-région;Sub-area
16583348;principal;3412;Bas-Saint-Laurent;Bas-Saint-Laurent;81;Région;Area
16583348;principal;3406;Québec;Quebec;75;Province;Province
16583466;principal;21622;Sacré-Coeur;Sacré-Coeur;91;Ville;City
16583466;principal;380370789;Tadoussac;Tadoussac;87;Sous-région;Sub-area
16583466;principal;3440;Manicouagan;Manicouagan;81;Région;Area
16583466;principal;3406;Québec;Quebec;75;Province;Province
16583801;principal;21106;Saint-Siméon;Saint-Siméon;91;Ville;City
