ETBL_ID;ETBL_NOM_FR;ETBL_NOM_EN;ETBL_DESC_FR;ETBL_DESC_EN;ETBL_RESERVABLE
1087551;GÎTE DU CAPITAINE;GÎTE DU CAPITAINE;Maison ancestrale située au coeur d'un des plus beaux villages du Québec. Comprend quatre chambres. Accueil chaleureux, petits-déjeuners variés et petite cuisine équipée pour rendre votre séjour agréable. Activités : croisières, kayak, équitation, pêche, randonnée, ski alpin, ski de fond, raquette, motoneige et pêche blanche. Vos hôtes Marielle et Daniel vous attendent!;Heritage home in the heart of one of the most beautiful villages of Québec where you'll enjoy warm hospitality. Four rooms, varied breakfasts and fully equipped kitchen available for your use. Activities: kayaking, horseback riding, hiking, boating, fishing, skiing, snowmobiling and ice fishing. Your hosts Marielle and Daniel are awaiting for you!;0
1087645;CHIGOUBICHE CHALETS;CHIGOUBICHE CHALETS;Partez à l¿aventure et découvrez un vaste territoire faunique tirant son nom de la plus vive de ses rivières, l¿Ashuapmushuan! Les amateurs de pêche fréquentent ses lacs, notamment pour le doré jaune. En automne, la chasse au petit gibier attire les plus fins connaisseurs. Répondez à l¿appel de votre vraie nature!;This vast wildlife territory is named after its greatest river, the Ashuapmushuan. Take off for adventure! Anglers enjoy its lakes, particularly for the walleye. In autumn, the hunt for small game brings venison lovers. Get in touch with your real nature!;0
1087818;HÉBERGEMENT RÉSERVE MATANE;HÉBERGEMENT RÉSERVE MATANE;"La réserve faunique de Matane est reconnue pour l¿omniprésence des orignaux. Plus de 4 000 orignaux se partagent 1 275 kilomètres carrés; une densité unique au Québec! Des activités de vulgarisation sont proposées aux visiteurs : safari à l¿orignal, observation de l¿ours noir.";Réserve faunique de Matane is known for the prominent presence of moose. More than 4,000 of the animals share 1,275 km2 (490 sq. mi.), a density unique to Québec! Enjoy awareness activities: moose safari, black-bear watching.;0
1087887;RÉSERVE FAUNIQUE DES CHIC-CHOCS;RÉSERVE FAUNIQUE DES CHIC-CHOCS;Le relief ouvragé des Appalaches invente, pour les yeux ébahis du randonneur, des paysages saisissants : à l'ouest, les monts Blanche-Lamontagne (940 m), Vallières-de-Saint-Réal (940 m) et Hog's Back (830 m) se distinguent par leurs sommets dénudés tandis qu'à l'est, le mont Brown (920 m) domine un territoire un peu moins escarpé. Ces montagnes forment un décor monumental pour la pratique d'activités comme la pêche, la chasse et les randonnées.;The elaborate relief of the Appalachians offers astounded hikers truly breathtaking landscapes: to the west, the Blanche-Lamontagne (940 m), Mount Vallières-de-Saint-Réal (940 m) and Hog's Back (830 m) mountains stand out with their barren peaks, whereas to the east, Mount Brown (920 m) dominates a territory that is not quite as steep. These mountains form a monumental decor for the practice of such activities as fishing, hunting and hiking.;0
1088303;"LA MAISON VERTE B&#38;B";"LA MAISON VERTE B&#38;B";Maison de style victorien, plus que centenaire, classée 3 soleils. Décoration d¿antan. Profitez d¿un séjour agréable dans une ambiance chaleureuse. Choix de trois petits-déjeuners complets, servis à votre table. À deux pas du Vieux Clocher, des boutiques et restaurants. Tout près de la piste cyclable et du lac Memphrémagog. ;Charming Victorian house built over a century ago, rated three suns. Your friendly hosts will serve you a full breakfast, at your own individual table. Cafés, restaurants, shops and boutiques are just one block away. Walking distance to Lake Memphremagog and the bicycle path. Ten-minute drive to Parc national du Mont-Orford.;0
1088364;CONDOS VACANCES MSA HÔTEL;CONDOS VACANCES MSA HÔTEL;;;0
1088498;HÉBERGEMENT RÉSERVE FAUNIQUE PORT-DANIEL;HÉBERGEMENT RÉSERVE FAUNIQUE PORT-DANIEL;La Gaspésie regorge de splendeurs naturelles. Sa renommée, à ce sujet, est internationale. Cependant, certains de ses joyaux sont encore très peu connus. La réserve faunique de Port-Daniel en est un. Sur ce petit territoire de 57 km², situé à 8 km seulement de la mer, se trouvent 25 lacs à truites et une rivière à saumons. La diversité faunique y est étonnante. C'est un véritable petit coin du paradis...où on peut s'offrir un séjour en chalet ou en camping!;The Gaspé Peninsula offers an abundance of natural splendours. Is it any wonder that this region is internationally renowned for its many attractions? However, some of its treasures remain relatively unknown. Réserve faunique de Port-Daniel is a case in point. On this small territory that is 57 km² in size and that is located just 8 km from the ocean, there are 25 trout-bearing lakes and one salmon river. Moreover, the diversity of wildlife is simply amazing. This is truly a little corner of paradise where you can treat yourself to a cabin or campground stay.;0
1088570;HÉBERGEMENT RÉSERVE FAUNIQUE DE PORTNEUF;HÉBERGEMENT RÉSERVE FAUNIQUE DE PORTNEUF;Un séjour en famille ou entre amis, dans la réserve faunique de Portneuf, à une heure à peine au nord-ouest de Québec, c'est une expérience mémorable. S'approprier, pendant quelques jours, un coin de forêt, un lac et un chalet, soit pour pêcher, chasser, skier, glisser, patiner ou simplement pour se détendre, en formule villégiature, c'est un rêve très accessible et facilement réalisable. En été, le camping du lac Bellevue, en bordure d'une plage magnifique, invite les campeurs à vivre au gré de la nature.;A family stay or a stay with friends in Réserve faunique de Portneuf, located just one hour northwest of Québec City, is truly a memorable experience. Imagine being able to take advantage of a wooded area, a lake and a cabin for a few days to fish, hunt, ski, go sliding, skate or simply to relax as part of a vacation package. It's easy to make this dream come true! In summer, Camping du Lac Bellevue, located next to a magnificent beach, invites campers to live in harmony with nature.;0
1088659;HÉBERGEMENT RÉSERVE FAUNIQUE DU SAINT-MAURICE;HÉBERGEMENT RÉSERVE FAUNIQUE DU SAINT-MAURICE;Saviez-vous que l'essence même de la Mauricie, pays de pionniers, de draveurs et de coureurs des bois, se trouve concentrée sur le territoire de cette réserve faunique? L'observation de l'ours noir? Qu'on peut y admirer des chutes débordantes de charme et y découvrir des curiosités géomorphologiques dignes d'intérêt? Bref, saviez-vous que la réserve faunique du Saint-Maurice est un secret bien gardé?;"Did you know that in this wildlife reserve, you'll find the very essence of the Mauricie, a land of pioneers, log drivers and &QUOT;Coureurs des bois&QUOT;? That it is a great place for observing the black bear? That you can admire beautiful waterfalls and discover fascinating geomorphologic phenomena hère? In fact, did you know that Réserve faunique du Saint-Maurice is a well-kept secret?";0
1088730;MOTEL ST-AMBROISE;MOTEL ST-AMBROISE;;;0
1088785;MOTEL DI-NO;MOTEL DI-NO;;;0
1088986;LE COUREUR DES BOIS;LE COUREUR DES BOIS;Gîte situé dans une petite rue calme de la Haute-Ville, à distance de marche de tous les attraits de Québec. Les chambres spacieuses et propres sont décorées avec goût. Le petit-déjeuner permet d¿échanger conseils et points de vue avec les autres touristes et les maîtres de maison. Connexion Wi-Fi gratuite.;"B&#38;B on a quiet street in the heart of Old Québec, within walking distance of the city¿s main attractions. The rooms are spacious, clean and tasteful. Over your freshly prepared breakfast, you can chat with the other guests and the owners about things to do and see. Free Wi-Fi access.";0
1089050;"ACCUEIL B&#38;B BIENVENUE CHEZ MARIE-CLAIRE";"ACCUEIL B&#38;B BIENVENUE CHEZ MARIE-CLAIRE";Sympathique maison victorienne jouissant d'une situation exceptionnelle à l'intérieur des murs du Vieux-Québec. Découvrez un havre de paix aux chambres calmes et confortables, avec plafonds hauts et décor d'époque. Salle de bain privée, Wi-Fi et air climatisé. Petit-déjeuner copieux et succulent servi dans une atmosphère chaleureuse et familiale. Stationnement gratuit à l'arrière.;Welcome to beautiful Old Québec! Two minutes from the Château Frontenac, the lush Plains of Abraham, cafés, shops and more. Enjoy a peaceful spot, with a large comfortable room and private bathroom, Wi-Fi and air conditioning. Start your day with a generous breakfast in a warm and relaxed atmosphere! Free parking behind the house.;0
1089169;RESTAURANT-MOTEL LE CHAVIGNY;RESTAURANT-MOTEL LE CHAVIGNY;;;0
1089237;CENTRE DE VILLÉGIATURE JOUVENCE;CENTRE DE VILLÉGIATURE JOUVENCE;"<span class=""mcenoneditable""><span>Centre de villégiature situé dans le parc national du Mont-Orford, en bordure du <span>lac Stukely</span>. Tout désigné depuis plus de <span>40 ans</span> pour les vacances en famille, ce lieu permet de pratiquer une panoplie d¿activités de plein air. Aussi destiné aux retrouvailles, séjours intergénérationnels, réunions, activités d¿entreprise, bals et mariages.</span></span>";This resort is located in Parc national du Mont-Orford, on the shores of Lac Stukely. For 40 years, it has been a unique destination for family vacations where everyone can enjoy outdoor activities. It's also perfect for family reunions, intergenerational gatherings, business meetings or other corporate activities and weddings year-round.;0
1089358;AUBERGE INTERNATIONALE DE RIVIÈRE-DU-LOUP;AUBERGE INTERNATIONALE DE RIVIÈRE-DU-LOUP;Située sur un escarpement rocheux dominant le fleuve Saint-Laurent, Rivière-du-Loup offre un panorama à couper le souffle. Découvrez une auberge située au c¿ur de la ville, à proximité de nombreuses attractions, comme les chutes de Rivière-du-Loup. Accès à de nombreuses activités, dont la randonnée en forêt et l'observation des baleines.;Situated at the top of a rocky cliff overlooking the Gulf of St. Lawrence, Rivière-du-Loup offers breathtaking scenery. The hostel is located in the heart of town near many attractions, including the Rivière-du-Loup waterfalls. Access to numerous activities, such as forest hikes and whale watching.;0
1089476;AU CLOCHETON;AU CLOCHETON;Maison centenaire dont le jardin s'étend jusqu'à la rivière du Gouffre. Située sur l'une des rues les plus pittoresques du centre-ville de Baie-Saint-Paul et à quelques pas des bons restaurants et des galeries d'art. Profitez d'un petit-déjeuner copieux confectionné à partir de produits maison aux saveurs régionales.;Located on one of the most picturesque streets in town, you'll enjoy this century home with garden extending to the river. Steps from good restaurants, art galleries and shops. Savour a hearty breakfast.;0
1089528;CHALETS PARC DU MONT-COMI;CHALETS PARC DU MONT-COMI;Situés à proximité de la montagne, ces appartements vous donnent un accès rapide aux pistes de ski, tout en vous permettant de profiter du décor enchanteur.;Located near the mountain, these condos give you quick access to the ski runs while allowing you to enjoy the enchanting scenery. <strong> </strong>;0
1089621;CENTRE DE VACANCES FERME 5 ÉTOILES;CENTRE DE VACANCES FERME 5 ÉTOILES;Ferme familiale située à 15 minutes de Tadoussac et reconnue pour ses animaux (loups, bisons, cerfs, orignaux, lynx, etc.). Accès au fjord du Saguenay. Hébergements variés (chalet, motel, gîte, yourte, formule prêt-à-camper, camping, etc.). Activités 4 saisons : visite et soins des animaux, kayak de mer, traîneau à chiens, motoneige et raquette.;"Only 15 minutes from Tadoussac, this family farm is known for its many animals (wolves, bison, deer, moose, lynx, etc.), access to the magnificent Saguenay fjord, wide range of accommodations (camping, yurt, B&#38;B, Huttopia tent, motel, chalet), country menu and year-round activities (visiting and caring for animals, sea kayaking, dogsledding, snowmobiling and snowshoeing).";0
